impl,head_label,num_q_heads,num_kv_heads,head_dim,num_requests,cache_alloc_len,dtype_label,position_mode,layout,request_mapping,seed,validation,validation_detail,validation_cases,device_median_ms,device_p95_ms,device_min_ms,device_std_ms,amortized_call_ms,synchronized_call_ms,logical_read_bytes,logical_write_bytes,logical_total_bytes,logical_eff_gbps,pct_of_empirical_bw,pct_of_scattered_write_bw
graph_eager,gqa,32,8,128,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03167999908328056,0.032575998455286026,0.030592000111937523,0.0007255269152613833,0.030784138944000006,0.03573193680495024,12800,12288,25088,0.7919192148348402,0.14323348506802122,0.2170539686041318
graph_compile,gqa,32,8,128,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010944000445306301,0.012575999833643436,0.0050559998489916325,0.0012500208319381739,0.00593464937992394,0.012087984941899776,12800,12288,25088,2.2923975675421158,0.4146232173808169,0.628314075896298
eager,gqa,32,8,128,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09033600240945816,0.1045759990811348,0.08774399757385254,0.0061489166764133974,0.07785386987961829,0.08788995910435915,12800,12288,25088,0.27771873152285176,0.050230656157249906,0.07611881578768376
compile,gqa,32,8,128,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04156799986958504,0.051392000168561935,0.03177599981427193,0.006935616412187511,0.028728380566462874,0.04063599044457078,12800,12288,25088,0.6035411874208718,0.10916177564199193,0.16542218889469856
graph_eager,gqa,32,8,128,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03167999908328056,0.03311999887228012,0.030527999624609947,0.0007810018471039986,0.030769810546189543,0.03588799154385924,12800,12288,25088,0.7919192148348402,0.14323348506802122,0.2170539686041318
graph_compile,gqa,32,8,128,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.012128000147640705,0.009088000282645226,0.001104747364086898,0.005927830934524536,0.01115602208301425,12800,12288,25088,2.3058823618470696,0.4170621960639226,0.6320100692058063
eager,gqa,32,8,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09036800265312195,0.09894400089979172,0.08195199817419052,0.004049575175250212,0.0846773898229003,0.08940795669332147,12800,12288,25088,0.27762038844988557,0.05021286896278692,0.07609186132834982
compile,gqa,32,8,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.042928000912070274,0.05049600079655647,0.0318400003015995,0.006879769798447928,0.028604239923879504,0.037676014471799135,12800,12288,25088,0.5844204124806074,0.10570342385485094,0.16018145220612565
graph_eager,gqa,32,8,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03167999908328056,0.03244800120592117,0.030527999624609947,0.0007454650578485805,0.030702779768034816,0.03580196062102914,12800,12288,25088,0.7919192148348402,0.14323348506802122,0.2170539686041318
graph_compile,gqa,32,8,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.01206399966031313,0.007584000006318092,0.0010869782604695701,0.006230809958651662,0.011055963113904,12800,12288,25088,2.3058823618470696,0.4170621960639226,0.6320100692058063
eager,gqa,32,8,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07542400062084198,0.08553600311279297,0.0737600028514862,0.003382810083714539,0.0643087294884026,0.07345800986513495,25088,24576,49664,0.65846414392233,0.11909562536122606,0.18047580225928886
compile,gqa,32,8,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030688000842928886,0.03705599904060364,0.029311999678611755,0.0027994358671155515,0.02294410951435566,0.02827803837135434,25088,24576,49664,1.6183524060168146,0.29270947192555424,0.4435677348721161
graph_eager,gqa,32,8,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025551999919116497,0.027168000116944313,0.0244159996509552,0.0010098953277279089,0.02454270957969129,0.030422001145780087,25088,24576,49664,1.9436443392771117,0.3515446364127598,0.5327256991523277
graph_compile,gqa,32,8,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.015200000256299973,0.008960000239312649,0.0015441828255276604,0.005960200214758515,0.011185999028384686,25088,24576,49664,4.5513195639901465,0.8231917480933123,1.2474529664692087
eager,gqa,32,8,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07577600330114365,0.08367999643087387,0.06467200070619583,0.003786830004671572,0.06492777960374951,0.07474550511687994,25088,24576,49664,0.655405376852997,0.11854238980494117,0.17963743703339546
compile,gqa,32,8,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030128000304102898,0.035840000957250595,0.02723200060427189,0.002645684746071238,0.02260827925056219,0.028012553229928017,25088,24576,49664,1.6484333343967952,0.2981501736098097,0.45181249615819397
graph_eager,gqa,32,8,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.026623999699950218,0.024383999407291412,0.000777225654619142,0.02453570021316409,0.030593015253543854,25088,24576,49664,1.9448620998965975,0.35176489132543287,0.5330594702874609
graph_compile,gqa,32,8,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010879999957978725,0.012128000147640705,0.005888000130653381,0.0014309660120421135,0.0060022808611392975,0.011632044333964586,25088,24576,49664,4.564705899982974,0.8256129187387855,1.2511219737339427
eager,gqa,32,8,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07623999938368797,0.08601599931716919,0.07481600344181061,0.0065325733842420755,0.0655320193618536,0.07452501449733973,25088,24576,49664,0.6514165844894527,0.11782094168152075,0.1785441648962549
compile,gqa,32,8,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030799999833106995,0.03968000039458275,0.02844800055027008,0.004423271713271028,0.02280856017023325,0.028052483685314655,25088,24576,49664,1.6124675412048557,0.29164508343695467,0.44195477582502335
graph_eager,gqa,32,8,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025551999919116497,0.02630399912595749,0.024383999407291412,0.0008010935171110648,0.024719140492379665,0.03021152224391699,25088,24576,49664,1.9436443392771117,0.3515446364127598,0.5327256991523277
graph_compile,gqa,32,8,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010944000445306301,0.012128000147640705,0.007071999832987785,0.0012567000138891484,0.006001380970701575,0.011291471309959888,25088,24576,49664,4.538011511256841,0.8207847364477396,1.2438054155498142
eager,gqa,32,8,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07566400244832039,0.08566399663686752,0.07427199929952621,0.004643748310675784,0.06416404969058931,0.07437454769387841,25088,24576,49664,0.6563755338467752,0.11871786094477318,0.1799033434815835
compile,gqa,32,8,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030559999868273735,0.038816001266241074,0.029152000322937965,0.0038043273977537034,0.022758450359106064,0.028282986022531986,25088,24576,49664,1.6251308970573435,0.2939354895256447,0.4454256243562111
graph_eager,gqa,32,8,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02558399923145771,0.027008000761270523,0.024224000051617622,0.0008524656360816512,0.024781960528343916,0.030491966754198074,25088,24576,49664,1.941213316600396,0.3511049402370104,0.5320593898749882
graph_compile,gqa,32,8,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01089600007981062,0.012640000320971012,0.006047999951988459,0.00151878552240417,0.006234209286049008,0.011255964636802673,25088,24576,49664,4.55800290347127,0.8244005557441959,1.2492847762431503
eager,gqa,32,8,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07585599645972252,0.08236800134181976,0.07414399832487106,0.005014014730615553,0.06459726952016354,0.07408898090943694,25088,24576,49664,0.6547142258736295,0.1184173821505889,0.17944800222721052
compile,gqa,32,8,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04233599826693535,0.052639998495578766,0.03136000037193298,0.007266267014954356,0.028619359945878386,0.041097053326666355,25088,24576,49664,1.1730915068273673,0.21217566347550124,0.32152795679516943
graph_eager,gqa,32,8,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.02739199995994568,0.024480000138282776,0.0009676076545640061,0.02472755964845419,0.030582479666918516,25088,24576,49664,1.9448620998965975,0.35176489132543287,0.5330594702874609
graph_compile,gqa,32,8,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010847999714314938,0.014208000153303146,0.006047999951988459,0.001728712643918921,0.005912310443818569,0.011571974027901888,25088,24576,49664,4.578171212012826,0.8280483736860003,1.2548126272246296
eager,gqa,32,8,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07659200206398964,0.08502399921417236,0.07494399696588516,0.003566753467356015,0.06482337950728834,0.07457553874701262,25088,24576,49664,0.64842279430831,0.11727945841760357,0.17772360892563024
compile,gqa,32,8,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04161599837243557,0.05132799968123436,0.031231999397277832,0.007155519544296627,0.028430409729480743,0.0372700160369277,25088,24576,49664,1.1933872054573857,0.2158465223108612,0.32709072361622415
graph_eager,gqa,32,8,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.02687999978661537,0.0244159996509552,0.0008518072616154871,0.02469219034537673,0.03063242183998227,25088,24576,49664,1.9448620998965975,0.35176489132543287,0.5330594702874609
graph_compile,gqa,32,8,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010863999836146832,0.012543999589979649,0.00902399979531765,0.0010296681198255486,0.0059763307217508554,0.011281459592282772,25088,24576,49664,4.571428640375834,0.8268288527856411,1.252964582746113
eager,gqa,32,8,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07593599706888199,0.08246400207281113,0.0745600014925003,0.002825842493351971,0.06469023996032774,0.07340300362557173,25088,24576,49664,0.6540244668803057,0.11829262626309425,0.17925894894491007
compile,gqa,32,8,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.043216001242399216,0.05331199988722801,0.03126399964094162,0.007499140100253107,0.028964109951630235,0.036508485209196806,25088,24576,49664,1.1492039654810693,0.20785515232658275,0.31498071617733625
graph_eager,gqa,32,8,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025551999919116497,0.026367999613285065,0.024383999407291412,0.0007888776491811695,0.024739979999139905,0.030577473808079958,25088,24576,49664,1.9436443392771117,0.3515446364127598,0.5327256991523277
graph_compile,gqa,32,8,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010816000401973724,0.012768000364303589,0.006527999881654978,0.0010554725652677929,0.0059728301130235195,0.011226045899093151,25088,24576,49664,4.59171580568148,0.8304981682087866,1.2585250107024382
eager,gqa,32,8,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07529599964618683,0.0835840031504631,0.07414399832487106,0.0031095061562861873,0.06441552075557411,0.07484597153961658,25088,24576,49664,0.6595835135115986,0.11929808440546524,0.1807826057906771
compile,gqa,32,8,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04193600080907345,0.050335999578237534,0.03139200061559677,0.006956508836312393,0.028687799349427223,0.03723002737388015,25088,24576,49664,1.1842807860031919,0.21419945507157537,0.3245947815488014
graph_eager,gqa,32,8,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026367999613285065,0.024447999894618988,0.0008079585099932005,0.02478526090271771,0.03062246832996607,25088,24576,49664,1.9448620998965975,0.35176489132543287,0.5330594702874609
graph_compile,gqa,32,8,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010912000201642513,0.013407999649643898,0.006047999951988459,0.0016703846975147402,0.005965799791738391,0.011737050954252481,25088,24576,49664,4.5513195639901465,0.8231917480933123,1.2474529664692087
eager,gqa,32,8,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09001599997282028,0.0987199991941452,0.08886399865150452,0.0035870529651198177,0.07771409931592643,0.09000854333862662,12800,12288,25088,0.27870600790498523,0.05040922366046148,0.07638941442052018
compile,gqa,32,8,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03081599995493889,0.03593600168824196,0.028960000723600388,0.00259073342089819,0.022965240059420466,0.028619018848985434,12800,12288,25088,0.8141225349391636,0.1472493731271162,0.22313958776142978
graph_eager,gqa,32,8,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.031727999448776245,0.03356799855828285,0.03049599938094616,0.0008439486607054889,0.03087471006438136,0.035792007111012936,12800,12288,25088,0.7907211433391413,0.1430167913037142,0.21672559398214816
graph_compile,gqa,32,8,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010751999914646149,0.015552000142633915,0.007712000049650669,0.0020101619085304413,0.005971220089122653,0.011326046660542488,12800,12288,25088,2.3333333518563046,0.42202722392779396,0.6395340012079606
eager,gqa,32,8,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0905120000243187,0.09910400211811066,0.08851200342178345,0.003922406219395838,0.07779275998473167,0.08954794611781836,12800,12288,25088,0.27717871655978626,0.05013298429413584,0.0759708052474124
compile,gqa,32,8,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030704000033438206,0.037696000188589096,0.029152000322937965,0.0028605332019727846,0.02308657974936068,0.028778973501175642,12800,12288,25088,0.8170922346494887,0.14778649917627268,0.22395354087130984
graph_eager,gqa,32,8,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0318400003015995,0.03379200026392937,0.030527999624609947,0.0009596682950939128,0.030864590080454946,0.035761971957981586,12800,12288,25088,0.7879396910288247,0.14251371333756052,0.2159632368488347
graph_compile,gqa,32,8,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01104000024497509,0.011807999573647976,0.009600000455975533,0.0009186745120406106,0.005908699240535498,0.011536991223692894,12800,12288,25088,2.272463717690489,0.41101780570297725,0.6228504867589174
eager,gqa,32,8,128,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09057599678635597,0.0989760011434555,0.08879999816417694,0.0035385992424007947,0.07838707068003714,0.09097147267311811,12800,12288,25088,0.2769828750455348,0.05009756267273588,0.075917127830462
